TIME,1. sick,2. healthy,
0.0,0.0,300.0,
1.0,0.0,296.0,
2.0,70.0,229.0,
3.0,68.0,231.0,
4.0,89.0,211.0,
5.0,92.0,198.0,
6.0,115.0,179.0,
7.0,125.0,162.0,
8.0,131.0,149.0,
9.0,148.0,136.0,
10.0,159.0,130.0,
11.0,168.0,107.0,
12.0,166.0,113.0,
13.0,165.0,104.0,
14.0,157.0,96.0,
15.0,158.0,93.0,
16.0,160.0,85.0,
17.0,165.0,78.0,
18.0,162.0,83.0,
19.0,158.0,89.0,
20.0,157.0,85.0,
21.0,162.0,87.0,
22.0,164.0,88.0,
23.0,165.0,84.0,
24.0,160.0,82.0,
25.0,156.0,79.0,
26.0,160.0,84.0,
27.0,160.0,84.0,
28.0,160.0,94.0,
29.0,161.0,98.0,
30.0,161.0,95.0,
31.0,166.0,93.0,
32.0,168.0,93.0,
33.0,162.0,92.0,
34.0,170.0,89.0,
35.0,172.0,80.0,
36.0,167.0,82.0,
37.0,162.0,76.0,
38.0,164.0,79.0,
39.0,159.0,86.0,
40.0,156.0,86.0,
41.0,159.0,78.0,
42.0,152.0,77.0,
43.0,148.0,77.0,
44.0,148.0,80.0,
45.0,156.0,76.0,
46.0,158.0,88.0,
47.0,156.0,87.0,
48.0,159.0,86.0,
49.0,168.0,80.0,
50.0,163.0,83.0,
51.0,171.0,81.0,
52.0,166.0,74.0,
53.0,159.0,79.0,
54.0,162.0,66.0,
55.0,158.0,70.0,
56.0,160.0,69.0,
57.0,161.0,73.0,
58.0,159.0,82.0,
59.0,157.0,83.0,
60.0,168.0,79.0,
61.0,177.0,65.0,
62.0,172.0,74.0,
63.0,163.0,75.0,
64.0,156.0,72.0,
65.0,153.0,69.0,
66.0,154.0,76.0,
67.0,151.0,76.0,
68.0,150.0,83.0,
69.0,144.0,79.0,
70.0,140.0,78.0,
71.0,141.0,87.0,
72.0,138.0,101.0,
73.0,140.0,95.0,
74.0,135.0,98.0,
75.0,147.0,76.0,
76.0,143.0,78.0,
77.0,146.0,76.0,
78.0,136.0,86.0,
79.0,133.0,81.0,
80.0,136.0,86.0,
81.0,134.0,87.0,
82.0,138.0,86.0,
83.0,138.0,90.0,
84.0,137.0,90.0,
85.0,138.0,85.0,
86.0,149.0,80.0,
87.0,152.0,95.0,
88.0,155.0,96.0,
89.0,163.0,96.0,
90.0,164.0,97.0,
91.0,174.0,87.0,
92.0,184.0,81.0,
93.0,177.0,75.0,
94.0,174.0,77.0,
95.0,167.0,83.0,
96.0,159.0,92.0,
97.0,158.0,100.0,
98.0,153.0,98.0,
99.0,151.0,109.0,
100.0,156.0,113.0,
101.0,164.0,101.0,
102.0,170.0,101.0,
103.0,171.0,90.0,
104.0,173.0,85.0,
105.0,176.0,82.0,
106.0,173.0,82.0,
107.0,176.0,82.0,
108.0,172.0,68.0,
109.0,163.0,77.0,
110.0,155.0,80.0,
111.0,166.0,78.0,
112.0,173.0,81.0,
113.0,163.0,87.0,
114.0,168.0,84.0,
115.0,160.0,98.0,
116.0,168.0,95.0,
117.0,173.0,100.0,
118.0,171.0,113.0,
119.0,173.0,115.0,
120.0,174.0,102.0,
121.0,176.0,100.0,
122.0,184.0,90.0,
123.0,190.0,97.0,
124.0,200.0,95.0,
125.0,201.0,92.0,
126.0,199.0,98.0,
127.0,187.0,96.0,
128.0,192.0,98.0,
129.0,190.0,102.0,
130.0,187.0,99.0,
131.0,195.0,96.0,
132.0,185.0,96.0,
133.0,186.0,94.0,
134.0,187.0,102.0,
135.0,193.0,102.0,
136.0,192.0,107.0,
137.0,188.0,100.0,
138.0,186.0,99.0,
139.0,183.0,103.0,
140.0,184.0,102.0,
141.0,189.0,110.0,
142.0,191.0,108.0,
143.0,198.0,98.0,
144.0,203.0,101.0,
145.0,199.0,99.0,
146.0,210.0,103.0,
147.0,216.0,89.0,
148.0,210.0,91.0,
149.0,195.0,95.0,
150.0,195.0,98.0,
151.0,191.0,90.0,
152.0,185.0,90.0,
153.0,181.0,89.0,
154.0,180.0,97.0,
155.0,188.0,88.0,
156.0,192.0,90.0,
157.0,190.0,94.0,
158.0,182.0,86.0,
159.0,184.0,84.0,
160.0,187.0,93.0,
161.0,189.0,108.0,
162.0,180.0,118.0,
163.0,171.0,129.0,
164.0,166.0,116.0,
165.0,177.0,118.0,
166.0,177.0,119.0,
167.0,177.0,112.0,
168.0,176.0,112.0,
169.0,184.0,104.0,
170.0,182.0,105.0,
171.0,182.0,101.0,
172.0,188.0,99.0,
173.0,188.0,95.0,
174.0,187.0,88.0,
175.0,179.0,87.0,
176.0,184.0,83.0,
177.0,176.0,84.0,
178.0,168.0,79.0,
179.0,163.0,85.0,
180.0,173.0,84.0,
181.0,169.0,85.0,
182.0,167.0,80.0,
183.0,169.0,71.0,
184.0,168.0,73.0,
185.0,166.0,72.0,
186.0,169.0,78.0,
187.0,165.0,68.0,
188.0,165.0,78.0,
189.0,169.0,80.0,
190.0,163.0,78.0,
191.0,166.0,86.0,
192.0,146.0,98.0,
193.0,144.0,97.0,
194.0,134.0,108.0,
195.0,138.0,106.0,
196.0,146.0,109.0,
197.0,153.0,102.0,
198.0,156.0,113.0,
199.0,165.0,115.0,
200.0,168.0,111.0,
201.0,177.0,104.0,
202.0,178.0,94.0,
203.0,174.0,99.0,
204.0,174.0,96.0,
205.0,172.0,90.0,
206.0,176.0,86.0,
207.0,172.0,90.0,
208.0,180.0,77.0,
209.0,169.0,75.0,
210.0,158.0,87.0,
211.0,151.0,88.0,
212.0,149.0,86.0,
213.0,151.0,82.0,
214.0,149.0,92.0,
215.0,153.0,87.0,
216.0,158.0,85.0,
217.0,160.0,83.0,
218.0,156.0,89.0,
219.0,155.0,91.0,
220.0,158.0,90.0,
221.0,168.0,91.0,
222.0,163.0,88.0,
223.0,153.0,90.0,
224.0,154.0,86.0,
225.0,153.0,91.0,
226.0,155.0,92.0,
227.0,160.0,90.0,
228.0,173.0,77.0,
229.0,170.0,77.0,
230.0,166.0,81.0,
231.0,153.0,77.0,
232.0,144.0,76.0,
233.0,141.0,76.0,
234.0,144.0,74.0,
235.0,153.0,74.0,
236.0,148.0,77.0,
237.0,144.0,84.0,
238.0,145.0,86.0,
239.0,144.0,90.0,
240.0,142.0,91.0,
241.0,141.0,89.0,
242.0,143.0,88.0,
243.0,143.0,81.0,
244.0,139.0,85.0,
245.0,138.0,87.0,
246.0,137.0,87.0,
247.0,127.0,94.0,
248.0,126.0,99.0,
249.0,134.0,106.0,
250.0,153.0,96.0,
251.0,153.0,95.0,
252.0,152.0,97.0,
253.0,151.0,91.0,
254.0,153.0,82.0,
255.0,156.0,77.0,
256.0,163.0,70.0,
257.0,158.0,75.0,
258.0,157.0,84.0,
259.0,157.0,80.0,
260.0,156.0,77.0,
261.0,145.0,83.0,
262.0,143.0,87.0,
263.0,142.0,90.0,
264.0,147.0,90.0,
265.0,149.0,91.0,
266.0,156.0,86.0,
267.0,159.0,83.0,
268.0,157.0,83.0,
269.0,161.0,86.0,
270.0,165.0,75.0,
271.0,175.0,70.0,
272.0,173.0,79.0,
273.0,169.0,83.0,
274.0,167.0,79.0,
275.0,171.0,71.0,
276.0,159.0,81.0,
277.0,157.0,78.0,
278.0,162.0,71.0,
279.0,164.0,73.0,
280.0,161.0,74.0,
281.0,148.0,85.0,
282.0,149.0,86.0,
283.0,141.0,77.0,
284.0,141.0,82.0,
285.0,145.0,76.0,
286.0,150.0,78.0,
287.0,149.0,77.0,
288.0,146.0,78.0,
289.0,142.0,86.0,
290.0,139.0,106.0,
291.0,143.0,98.0,
292.0,147.0,95.0,
293.0,152.0,90.0,
294.0,157.0,86.0,
295.0,159.0,82.0,
296.0,161.0,78.0,
297.0,157.0,80.0,
298.0,161.0,73.0,
299.0,158.0,82.0,
300.0,153.0,85.0,
301.0,165.0,82.0,
302.0,170.0,80.0,
303.0,165.0,87.0,
304.0,170.0,82.0,
305.0,172.0,76.0,
306.0,175.0,80.0,
307.0,169.0,82.0,
308.0,169.0,87.0,
309.0,165.0,80.0,
310.0,170.0,78.0,
311.0,172.0,79.0,
312.0,176.0,68.0,
313.0,170.0,77.0,
314.0,172.0,70.0,
315.0,172.0,79.0,
316.0,169.0,72.0,
317.0,167.0,77.0,
318.0,161.0,77.0,
319.0,165.0,77.0,
320.0,161.0,84.0,
321.0,159.0,76.0,
322.0,153.0,87.0,
323.0,157.0,85.0,
324.0,160.0,89.0,
325.0,157.0,94.0,
326.0,163.0,93.0,
327.0,167.0,84.0,
328.0,160.0,84.0,
329.0,160.0,84.0,
330.0,165.0,80.0,
331.0,162.0,88.0,
332.0,160.0,80.0,
333.0,163.0,90.0,
334.0,149.0,93.0,
335.0,148.0,94.0,
336.0,150.0,97.0,
337.0,146.0,102.0,
338.0,159.0,97.0,
339.0,164.0,86.0,
340.0,164.0,91.0,
341.0,162.0,89.0,
342.0,158.0,85.0,
343.0,158.0,85.0,
344.0,150.0,90.0,
345.0,148.0,83.0,
346.0,148.0,89.0,
347.0,138.0,93.0,
348.0,141.0,84.0,
349.0,146.0,91.0,
350.0,139.0,105.0,
351.0,142.0,99.0,
352.0,139.0,104.0,
353.0,143.0,109.0,
354.0,146.0,110.0,
355.0,160.0,113.0,
356.0,153.0,113.0,
357.0,155.0,110.0,
358.0,151.0,111.0,
359.0,156.0,102.0,
360.0,161.0,96.0,
361.0,161.0,93.0,
362.0,163.0,93.0,
363.0,160.0,85.0,
364.0,161.0,90.0,
365.0,159.0,90.0,
366.0,165.0,84.0,
367.0,162.0,84.0,
368.0,155.0,92.0,
369.0,156.0,103.0,
370.0,157.0,93.0,
371.0,169.0,86.0,
372.0,169.0,91.0,
373.0,176.0,92.0,
374.0,185.0,92.0,
375.0,183.0,102.0,
376.0,191.0,98.0,
377.0,185.0,98.0,
378.0,190.0,86.0,
379.0,177.0,84.0,
380.0,171.0,94.0,
381.0,177.0,84.0,
382.0,165.0,92.0,
383.0,172.0,85.0,
384.0,164.0,78.0,
385.0,160.0,84.0,
386.0,163.0,85.0,
387.0,161.0,82.0,
388.0,154.0,97.0,
389.0,158.0,94.0,
390.0,160.0,93.0,
391.0,151.0,100.0,
392.0,150.0,103.0,
393.0,158.0,91.0,
394.0,142.0,93.0,
395.0,138.0,91.0,
396.0,140.0,86.0,
397.0,143.0,79.0,
398.0,144.0,73.0,
399.0,136.0,73.0,
400.0,137.0,76.0,
401.0,147.0,82.0,
402.0,143.0,85.0,
403.0,152.0,89.0,
404.0,153.0,93.0,
405.0,157.0,91.0,
406.0,163.0,86.0,
407.0,166.0,79.0,
408.0,160.0,88.0,
409.0,163.0,87.0,
410.0,169.0,82.0,
411.0,170.0,88.0,
412.0,172.0,95.0,
413.0,171.0,105.0,
414.0,174.0,109.0,
415.0,163.0,121.0,
416.0,159.0,133.0,
417.0,174.0,127.0,
418.0,182.0,121.0,
419.0,190.0,117.0,
420.0,197.0,110.0,
421.0,204.0,101.0,
422.0,210.0,89.0,
423.0,212.0,84.0,
424.0,205.0,88.0,
425.0,198.0,83.0,
426.0,196.0,84.0,
427.0,196.0,77.0,
428.0,188.0,83.0,
429.0,192.0,84.0,
430.0,194.0,90.0,
431.0,201.0,84.0,
432.0,190.0,89.0,
433.0,188.0,87.0,
434.0,195.0,84.0,
435.0,190.0,82.0,
436.0,188.0,93.0,
437.0,184.0,94.0,
438.0,175.0,102.0,
439.0,171.0,95.0,
440.0,176.0,90.0,
441.0,185.0,85.0,
442.0,173.0,79.0,
443.0,181.0,84.0,
444.0,176.0,90.0,
445.0,176.0,81.0,
446.0,171.0,77.0,
447.0,177.0,75.0,
448.0,175.0,93.0,
449.0,184.0,86.0,
450.0,186.0,86.0,
451.0,191.0,93.0,
452.0,186.0,99.0,
453.0,190.0,89.0,
454.0,191.0,94.0,
455.0,195.0,85.0,
456.0,190.0,83.0,
457.0,186.0,86.0,
458.0,194.0,92.0,
459.0,200.0,96.0,
460.0,191.0,101.0,
461.0,186.0,99.0,
462.0,188.0,113.0,
463.0,197.0,112.0,
464.0,199.0,107.0,
465.0,195.0,108.0,
466.0,198.0,102.0,
467.0,193.0,103.0,
468.0,193.0,111.0,
469.0,201.0,106.0,
470.0,198.0,115.0,
471.0,210.0,100.0,
472.0,205.0,100.0,
473.0,198.0,98.0,
474.0,195.0,93.0,
475.0,199.0,92.0,
476.0,197.0,90.0,
477.0,199.0,92.0,
478.0,203.0,79.0,
479.0,190.0,90.0,
480.0,190.0,98.0,
481.0,190.0,92.0,
482.0,183.0,101.0,
483.0,185.0,93.0,
484.0,187.0,88.0,
485.0,183.0,90.0,
486.0,184.0,88.0,
487.0,180.0,78.0,
488.0,171.0,76.0,
489.0,175.0,80.0,
490.0,169.0,88.0,
491.0,176.0,83.0,
492.0,182.0,87.0,
493.0,186.0,95.0,
494.0,197.0,91.0,
495.0,184.0,83.0,
496.0,181.0,80.0,
497.0,184.0,66.0,
498.0,178.0,73.0,
499.0,178.0,72.0,
500.0,182.0,78.0,
501.0,175.0,98.0,
502.0,190.0,97.0,
503.0,186.0,98.0,
504.0,186.0,96.0,
505.0,185.0,104.0,
506.0,183.0,101.0,
507.0,193.0,93.0,
508.0,195.0,91.0,
509.0,194.0,80.0,
510.0,186.0,86.0,
511.0,190.0,84.0,
512.0,193.0,82.0,
513.0,192.0,87.0,
514.0,179.0,94.0,
515.0,189.0,93.0,
516.0,187.0,94.0,
517.0,188.0,97.0,
518.0,187.0,108.0,
519.0,184.0,108.0,
520.0,185.0,114.0,
521.0,193.0,114.0,
522.0,189.0,104.0,
523.0,186.0,96.0,
524.0,188.0,105.0,
525.0,197.0,104.0,
526.0,194.0,92.0,
527.0,191.0,98.0,
528.0,197.0,95.0,
529.0,189.0,104.0,
530.0,193.0,77.0,
531.0,189.0,80.0,
532.0,181.0,84.0,
533.0,184.0,77.0,
534.0,174.0,98.0,
535.0,174.0,86.0,
536.0,180.0,89.0,
537.0,183.0,79.0,
538.0,185.0,75.0,
539.0,178.0,70.0,
540.0,165.0,69.0,
541.0,170.0,75.0,
542.0,182.0,63.0,
543.0,177.0,65.0,
544.0,173.0,65.0,
545.0,170.0,66.0,
546.0,174.0,74.0,
547.0,173.0,68.0,
548.0,177.0,70.0,
549.0,186.0,73.0,
550.0,191.0,71.0,
551.0,198.0,72.0,
552.0,203.0,69.0,
553.0,196.0,79.0,
554.0,200.0,101.0,
555.0,198.0,94.0,
556.0,198.0,101.0,
557.0,208.0,94.0,
558.0,207.0,87.0,
559.0,196.0,82.0,
560.0,189.0,90.0,
561.0,193.0,88.0,
562.0,204.0,85.0,
563.0,197.0,82.0,
564.0,202.0,71.0,
565.0,204.0,66.0,
566.0,195.0,67.0,
567.0,181.0,69.0,
568.0,181.0,70.0,
569.0,179.0,79.0,
570.0,183.0,81.0,
571.0,182.0,90.0,
572.0,182.0,86.0,
573.0,189.0,89.0,
574.0,190.0,86.0,
575.0,186.0,92.0,
576.0,176.0,89.0,
577.0,176.0,83.0,
578.0,177.0,85.0,
579.0,180.0,89.0,
580.0,177.0,89.0,
581.0,177.0,91.0,
582.0,178.0,96.0,
583.0,186.0,104.0,
584.0,186.0,113.0,
585.0,193.0,103.0,
586.0,193.0,100.0,
587.0,192.0,104.0,
588.0,202.0,102.0,
589.0,198.0,106.0,
590.0,193.0,117.0,
591.0,202.0,119.0,
592.0,204.0,106.0,
593.0,212.0,101.0,
594.0,196.0,94.0,
595.0,191.0,97.0,
596.0,181.0,98.0,
597.0,181.0,97.0,
598.0,183.0,99.0,
599.0,198.0,97.0,
600.0,195.0,99.0,
601.0,193.0,105.0,
602.0,200.0,99.0,
603.0,203.0,93.0,
604.0,198.0,78.0,
605.0,187.0,83.0,
606.0,180.0,81.0,
607.0,180.0,76.0,
608.0,178.0,74.0,
609.0,173.0,81.0,
610.0,177.0,88.0,
611.0,178.0,95.0,
612.0,181.0,107.0,
613.0,184.0,100.0,
614.0,193.0,95.0,
615.0,200.0,92.0,
616.0,205.0,90.0,
617.0,217.0,88.0,
618.0,208.0,97.0,
619.0,219.0,101.0,
620.0,223.0,91.0,
621.0,219.0,96.0,
622.0,220.0,86.0,
623.0,211.0,90.0,
624.0,205.0,85.0,
625.0,192.0,82.0,
626.0,185.0,79.0,
627.0,175.0,84.0,
628.0,172.0,86.0,
629.0,162.0,83.0,
630.0,159.0,84.0,
631.0,161.0,84.0,
632.0,151.0,102.0,
633.0,151.0,106.0,
634.0,155.0,102.0,
635.0,150.0,95.0,
636.0,146.0,94.0,
637.0,148.0,89.0,
638.0,148.0,95.0,
639.0,146.0,90.0,
640.0,148.0,90.0,
641.0,150.0,91.0,
642.0,156.0,89.0,
643.0,163.0,88.0,
644.0,166.0,81.0,
645.0,167.0,80.0,
646.0,163.0,84.0,
647.0,155.0,92.0,
648.0,154.0,88.0,
649.0,148.0,91.0,
650.0,134.0,93.0,
651.0,132.0,96.0,
652.0,130.0,100.0,
653.0,123.0,103.0,
654.0,133.0,102.0,
655.0,138.0,93.0,
656.0,138.0,82.0,
657.0,136.0,84.0,
658.0,139.0,86.0,
659.0,141.0,80.0,
660.0,134.0,85.0,
661.0,135.0,82.0,
662.0,139.0,83.0,
663.0,135.0,82.0,
664.0,133.0,81.0,
665.0,132.0,80.0,
666.0,134.0,77.0,
667.0,129.0,82.0,
668.0,124.0,87.0,
669.0,126.0,81.0,
670.0,124.0,84.0,
671.0,128.0,82.0,
672.0,129.0,85.0,
673.0,125.0,82.0,
674.0,129.0,80.0,
675.0,130.0,80.0,
676.0,130.0,85.0,
677.0,128.0,80.0,
678.0,129.0,78.0,
679.0,137.0,67.0,
680.0,136.0,66.0,
681.0,137.0,62.0,
682.0,136.0,72.0,
683.0,136.0,60.0,
684.0,127.0,71.0,
685.0,125.0,69.0,
686.0,124.0,69.0,
687.0,126.0,66.0,
688.0,123.0,68.0,
689.0,116.0,66.0,
690.0,119.0,65.0,
691.0,115.0,67.0,
692.0,111.0,69.0,
693.0,107.0,66.0,
694.0,104.0,69.0,
695.0,106.0,68.0,
696.0,107.0,68.0,
697.0,101.0,72.0,
698.0,106.0,77.0,
699.0,107.0,86.0,
700.0,113.0,81.0,
701.0,116.0,77.0,
702.0,112.0,68.0,
703.0,112.0,66.0,
704.0,116.0,67.0,
705.0,105.0,75.0,
706.0,107.0,70.0,
707.0,108.0,57.0,
708.0,104.0,66.0,
709.0,105.0,72.0,
710.0,106.0,68.0,
711.0,109.0,67.0,
712.0,114.0,65.0,
713.0,110.0,62.0,
714.0,106.0,58.0,
715.0,104.0,57.0,
716.0,105.0,53.0,
717.0,105.0,52.0,
718.0,101.0,57.0,
719.0,102.0,58.0,
720.0,105.0,56.0,
721.0,101.0,54.0,
722.0,97.0,57.0,
723.0,91.0,58.0,
724.0,91.0,56.0,
725.0,91.0,61.0,
726.0,93.0,53.0,
727.0,99.0,46.0,
728.0,100.0,48.0,
729.0,100.0,52.0,
730.0,94.0,57.0,
731.0,98.0,58.0,
732.0,98.0,58.0,
733.0,95.0,59.0,
734.0,91.0,62.0,
735.0,91.0,64.0,
736.0,87.0,66.0,
737.0,89.0,71.0,
738.0,89.0,68.0,
739.0,91.0,67.0,
740.0,92.0,68.0,
741.0,92.0,65.0,
742.0,96.0,62.0,
743.0,96.0,59.0,
744.0,98.0,59.0,
745.0,95.0,59.0,
746.0,94.0,53.0,
747.0,99.0,51.0,
748.0,104.0,47.0,
749.0,99.0,51.0,
750.0,98.0,52.0,
751.0,99.0,49.0,
752.0,99.0,56.0,
753.0,99.0,61.0,
754.0,99.0,60.0,
755.0,100.0,61.0,
756.0,98.0,61.0,
757.0,96.0,69.0,
758.0,95.0,74.0,
759.0,92.0,71.0,
